doc_id,title_text,tagline,post_tag,post_date,topic,topic_label,umap_sem_x,umap_sem_y,umap_tem_x,umap_tem_y
175,La crónica social: cómo escapar de los lugares comunes,Talleres Anfibia,,2014-07-08 15:02:44,37,37_astrónomo_ciencia_universo,7.5273056,3.8798556,10.215019,0.9435172
176,Todos morirán,Brasil 2014,Brasil; Fútbol; Internacional; Mundial de fútbol,2014-07-08 16:56:37,16,16_brasil_brasilero_brasilia,11.782963,3.9596403,6.9413676,8.404358
177,Historias mínimas de una gran desilusión,Brasil humillado,Brasil; Internacional; Mundial de fútbol,2014-07-09 13:14:20,16,16_brasil_brasilero_brasilia,10.602224,2.7612014,6.875637,8.486042
178,El paradigma del crack,Brasil 1 Alemania 7,,2014-07-09 14:31:31,2,2_fifa_futbolista_fútbol,10.75255,2.4460654,5.2042193,10.887065
179,"Una calle para Romero, una estatua para Mascherano",Argentina vs Holanda,,2014-07-10 13:38:59,2,2_fifa_futbolista_fútbol,10.024818,2.7677708,5.132651,11.303806
180,¡Meu Deus!,Argentina a la final,,2014-07-10 15:33:16,2,2_fifa_futbolista_fútbol,10.477762,2.3864388,5.299469,10.780226
181,Es un deporte estúpido,El soccer,,2014-07-11 14:37:45,2,2_fifa_futbolista_fútbol,10.878383,2.084964,5.3225064,11.091068
182,El difícil camino de la soberanía espacial,Tornado II,,2014-07-11 17:21:28,31,31_digital_internet_tecnología,8.213517,7.3063464,9.574446,0.58128846
183,"""Argentina nao tem chance""",Brasil 2014,,2014-07-11 17:47:48,16,16_brasil_brasilero_brasilia,10.780996,2.2621152,6.790808,8.603257
184,Se terminó la ficción,Argentina vs Alemania,,2014-07-14 14:14:41,2,2_fifa_futbolista_fútbol,10.308411,2.527738,5.264217,10.769119
185,El equipo es el otro,Ser Mascherano,,2014-07-14 18:02:54,2,2_fifa_futbolista_fútbol,10.253808,5.3943057,5.271385,11.128688
186,Las huellas de la AMIA,A 22 años del atentado,,2014-07-18 11:51:28,26,26_fotoperiodismo_retratar_retrato,8.443329,3.6849248,12.8426485,-3.3264089
187,"No son buitres, son los nuevos lobos",Wall Street,,2014-07-21 11:25:01,4,4_déficit_deuda_endeudamiento,9.84332,6.4368153,7.256299,1.7508609
188,"Nosotros, los cobayos de Facebook",El experimento de Zuckerberg,,2014-07-23 11:05:32,31,31_digital_internet_tecnología,7.298593,5.9403534,10.420907,1.445494
189,¿Por qué no me lo dijiste antes?,VIH,VIH,2014-07-25 11:34:53,7,7_aborto_abortar_anticonceptivo,7.3166866,7.7010784,10.049732,-5.689816
190,La cara bonita de la nueva derecha,Jóvenes PRO,,2014-07-28 11:39:58,0,0_político_política_electoral,11.050737,6.381725,7.709926,4.9248066
191,Con tener rutas no alcanza,La industria editorial,,2014-07-29 11:57:35,3,3_literario_escritora_autor,8.085577,2.552864,6.382105,-5.610257
192,El vicepresidente del mundo,Murió Grondona,,2014-07-30 17:15:39,2,2_fifa_futbolista_fútbol,10.006031,2.4908845,5.2714934,10.876285
193,"VIH, más allá de la polémica",Debate,,2014-07-31 13:57:58,1,1_feminismo_feminista_patriarcado,6.6001287,4.3183117,9.252535,-3.8543875
194,Seis razones para entender a Grondona,Don Julio,,2014-08-01 10:52:45,2,2_fifa_futbolista_fútbol,10.992187,2.9213252,5.488593,10.903967
195,"No fui yo, fue mamá",Vicente Massot,,2014-08-04 11:28:45,11,11_asesino_testimonio_testigo,8.57309,4.257391,7.915368,-1.9989763
196,Aparecidos,El nieto 114,24M: Día de la memoria por la verdad y la justicia; Derechos Humanos; Nietos,2014-08-06 14:04:43,11,11_asesino_testimonio_testigo,8.582635,3.5321167,7.5032516,-2.2559407
197,Yo también leí a Gombrowicz,Famoso y desconocido escritor,,2014-08-08 11:48:13,3,3_literario_escritora_autor,9.245274,3.0905972,6.6763434,-5.369543
198,No se han cerrado las puertas ni las heridas de antaño,El nieto 114,24M: Día de la memoria por la verdad y la justicia; Derechos Humanos; Nietos,2014-08-08 15:10:48,22,22_música_musical_músico,9.019235,2.9282253,14.651656,-4.161285
199,Actitud María Laura,,,2014-08-11 12:23:08,3,3_literario_escritora_autor,7.1470423,2.9763615,6.5945315,-5.6362753
200,Sonriéndole a la cámara,Irak,,2014-08-13 11:32:50,26,26_fotoperiodismo_retratar_retrato,8.272847,3.5547223,12.84194,-3.3521192
201,La caída de la súper mujer,Género y crianza,,2014-08-15 11:31:47,1,1_feminismo_feminista_patriarcado,5.2371845,4.067071,10.437276,-4.5568156
202,Anfibia en Gaza: la intimidad de la guerra,Conflicto en Medio Oriente,Internacional; Israel; Palestina,2014-08-20 12:32:12,27,27_israel_netanyahu_israelí,11.169385,8.142998,14.583861,6.3696485
203,Las nuevas políticas de los pobres,Veena Das,,2014-08-21 12:50:15,5,5_pedagógico_enseñanza_escolar,8.542018,5.584816,6.92821,0.40740082
204,SEMINARIO INTENSIVO: LAS CRÓNICAS DE GABRIEL GARCÍA MÁRQUEZ,,,2014-08-21 15:25:25,19,19_periodista_periodístico_periódico,8.29624,2.1394463,12.793055,0.8600481
205,El costo de las relaciones domésticas,,Trabajo,2014-08-22 13:44:58,11,11_asesino_testimonio_testigo,5.3295507,4.19493,6.93809,-0.20297939
206,Fuerzas vivas,Olavarría,,2014-08-25 12:28:30,32,32_catástrofe_desastre_tragedia,9.727347,3.852822,6.9968147,-1.5186454
207,"La crónica, una zona del desborde",Julio Ramos en Anfibia,,2014-08-25 14:24:10,3,3_literario_escritora_autor,8.137186,2.3814576,6.6292944,-5.4537354
208,La fatal limitación de la conspiranoia,Brote de Ébola,,2014-08-26 10:22:49,8,8_epidemia_vacunar_virus,8.957899,6.552415,8.434698,0.24415302
209,"No parecés judía, para nada",Conflicto palestino israelí,Internacional; Israel; Palestina,2014-08-27 12:42:37,27,27_israel_netanyahu_israelí,11.199466,8.1728115,14.65267,6.435315
210,Femicidio: del dolor a la acción,UNSAM,#NiUnaMenos; Día internacional de la eliminación de la violencia contra las mujeres,2014-08-28 15:04:17,25,25_violencia_feminismo_feminista,6.705394,3.773531,8.866225,-4.399459
211,Monólogo de un sicario,Popeye libre,,2014-09-01 11:41:05,6,6_asesinato_policía_policial,9.723104,4.260672,7.3467827,-2.4394946
212,¿Cuánta igualdad somos capaces de soportar?,Debate trans,,2014-09-02 12:29:46,1,1_feminismo_feminista_patriarcado,9.609173,5.2822,10.419246,-4.363443
213,El peligroso cuento de la “supermamá”,,,2014-09-02 13:33:10,1,1_feminismo_feminista_patriarcado,6.66357,3.2839546,9.595098,-3.8540318
214,El primer lector de la crónica modernista,Julio Ramos en Anfibia,,2014-09-03 14:02:15,3,3_literario_escritora_autor,7.8913035,2.3704667,6.700676,-5.607655
215,Judía: ni antisemita ni proisraelí,,,2014-09-03 16:27:28,27,27_israel_netanyahu_israelí,7.437327,2.8413198,14.607735,6.4064455
216,Bombones para todas,Día de la secretaria,,2014-09-04 12:33:49,15,15_sindicalismo_reforma_político,10.234261,4.655044,10.323275,-4.026629
217,No están dormidos,,,2014-09-04 17:33:05,39,39_morir_muerte_moribundo,7.0438137,7.101087,9.206876,-1.2275232
218,Un sueño erótico de guitarra eléctrica,Cerati,,2014-09-05 12:58:12,22,22_música_musical_músico,8.908226,2.1132965,14.973745,-4.038665
219,¿Dónde está el logo?,,,2014-09-05 14:46:08,26,26_fotoperiodismo_retratar_retrato,7.6785946,3.983366,12.853013,-3.2754366
220,La pobreza le parecía divina,Silvina Ocampo,,2014-09-08 12:49:15,11,11_asesino_testimonio_testigo,7.7718,2.506965,6.875284,-1.676273
221,Lo difícil que es armar una jirafa,Talleres Anfibia,,2014-09-09 17:56:33,3,3_literario_escritora_autor,7.8732004,2.8422585,6.8456926,-5.3331647
222,Los límites del baldazo,Esclerosis lateral amiotrófica,,2014-09-10 13:12:49,39,39_morir_muerte_moribundo,7.506149,7.7224174,9.080221,-1.1716295
223,Todavía desiguales,,,2014-09-10 14:49:13,1,1_feminismo_feminista_patriarcado,5.1388326,4.0242805,10.349034,-4.4497485
224,Allende y el socialismo “con sabor a empanada y vino tinto”,A 45 años del golpe de Pinochet,,2014-09-11 14:28:02,18,18_chileno_chile_político,10.094958,3.7299278,3.7668567,3.7462976
225,Bombones de domingo,Comunidad Anfibia,Comunidad Anfibia; La Casona Iluminada; Teatro Bombón,2014-09-11 17:41:16,24,24_arte_artes_art,7.889387,2.61244,11.092609,-2.9037893
226,Justo el 11 de septiembre,A 41 años del golpe de Pinochet,,2014-09-12 11:43:51,14,14_mediático_periodístico_político,9.726395,4.1043034,10.014403,4.2069488
227,"Alasitas: mito, tradición y modernidad",La fiesta-feria del Ekeko,,2014-09-12 17:09:06,41,41_pobreza_inmobiliario_habitante,9.324681,5.612324,6.986363,-1.0105878
228,"Piña y sangre, a ver quién tiene razón",Bullying,,2014-09-15 12:28:57,5,5_pedagógico_enseñanza_escolar,6.155342,5.26175,4.007255,-3.4457588
229,¿Y esa cajita con botones?,El Nanopoc de la UNSAM,,2014-09-17 11:55:26,39,39_morir_muerte_moribundo,7.51178,7.819345,8.530161,-0.10875576
230,El miedo a la libertad,Escocia,,2014-09-19 12:40:03,0,0_político_política_electoral,11.182129,6.8471665,6.8240376,3.3768337
231,Muertos de hambre,Bombay,,2014-09-19 14:50:05,41,41_pobreza_inmobiliario_habitante,8.711072,7.685857,6.870298,-1.1608996
232,Otro viaje filosófico al sur de Estados Unidos,Comunidad Anfibia,,2014-09-24 00:18:08,3,3_literario_escritora_autor,8.431608,2.898954,6.7542577,-5.2059937
233,La mala víctima,Melina Romero,#NiUnaMenos,2014-09-24 11:36:11,25,25_violencia_feminismo_feminista,6.753585,3.842118,8.773499,-4.225724
234,“Obama agravó muchas de las políticas de Bush”,Honoris Causa a Nancy Fraser,Nancy Fraser,2014-09-26 11:17:41,0,0_político_política_electoral,5.940725,2.6837597,7.929673,4.287621
235,La realidad imita al arte,,,2014-09-30 12:25:13,19,19_periodista_periodístico_periódico,8.25141,4.174896,12.778104,1.2426481
236,Propuestas para esta navidad,,,2014-09-30 12:29:33,42,42_padre_papá_hijo,8.7056,7.170528,6.666904,-3.166356
237,"Chorizos, anthrax y muerte",,,2014-09-30 12:32:22,39,39_morir_muerte_moribundo,7.69862,7.7642655,7.2113695,3.081947
238,Ser veggie,,,2014-09-30 12:33:23,37,37_astrónomo_ciencia_universo,9.01732,2.8321495,9.968466,0.26380783
239,Aprendamos del salmón,,,2014-09-30 12:35:45,11,11_asesino_testimonio_testigo,7.320596,6.3690386,7.3883843,-2.5515296
240,María no puede engordar,,,2014-09-30 12:38:41,42,42_padre_papá_hijo,7.458042,3.0144813,7.056864,-2.250882
241,La revolución de la policía,,,2014-09-30 12:39:54,6,6_asesinato_policía_policial,9.230252,4.8672323,7.6648417,-1.4710897
242,¿Qué hacemos sin navidad?,,,2014-09-30 12:41:19,42,42_padre_papá_hijo,7.6868052,4.1630254,6.528369,-3.2729568
243,El peligro de vivir en un auto,,,2014-09-30 12:43:08,39,39_morir_muerte_moribundo,7.2869096,6.43931,9.054099,-1.0706822
244,Condenados,El caso Melina,,2014-10-01 12:24:12,11,11_asesino_testimonio_testigo,8.838522,4.159147,7.646774,-2.280269
245,Según su madre no fue un alumno normal,Paco Taibo II,Paco Ignacio Taibo II,2014-10-02 12:17:58,11,11_asesino_testimonio_testigo,9.701105,3.4734497,7.382519,-2.3231275
246,Las garras de un burócrata caribeño,Adelanto,,2014-10-03 11:47:34,33,33_submarino_marino_naufragio,9.51704,3.1260395,4.785605,-0.5145222
247,El ballotage de la clase media,Brasil,Brasil; Internacional,2014-10-06 11:57:09,16,16_brasil_brasilero_brasilia,12.074788,4.491831,6.998903,8.302623
248,"Sandía, kiwi y caras serias",Brasil,,2014-10-06 18:08:56,16,16_brasil_brasilero_brasilia,9.622251,2.7166598,6.91766,8.423107
249,El macho y la violencia sin víctimas,Relatos Salvajes,,2014-10-07 12:10:15,25,25_violencia_feminismo_feminista,8.476587,4.002488,8.739002,-4.1126857
250,Discutamos la desigualdad,Gabriel Kessler,,2014-10-07 16:09:04,37,37_astrónomo_ciencia_universo,8.777665,5.787979,10.186338,0.88800067
251,Conurbano espiritual,Comunidad Anfibia,Kartun; Teatro del Pueblo; Terrenal,2014-10-08 10:59:42,24,24_arte_artes_art,8.388751,2.6075656,12.155014,-2.3219008
252,La deuda de las Panteras Negras,Sudáfrica post-apartheid,,2014-10-08 12:23:30,1,1_feminismo_feminista_patriarcado,8.474995,5.5781455,9.420082,-3.7634385
253,Tiro al negro,Estados Unidos,,2014-10-09 13:42:58,6,6_asesinato_policía_policial,9.433028,4.6430755,7.548095,-1.387156
254,Generación Hip-Hop: Loop de un nacimiento constante,Comunidad Anfibia,,2014-10-09 16:04:18,24,24_arte_artes_art,5.809084,4.173932,12.768188,-2.0893316
255,¿Desde cuándo sos peronista?,Juventud Peronista,,2014-10-10 13:11:04,11,11_asesino_testimonio_testigo,9.544596,3.3429728,7.4240427,-1.0228848
256,El aymara no se va,Evo Morales,,2014-10-12 00:30:45,10,10_boliviano_bolivia_político,11.447239,4.3462586,6.8838277,4.3539567
257,Los 39 africanos,Literatura,,2014-10-14 12:09:49,3,3_literario_escritora_autor,7.692747,2.676244,6.5815034,-5.50506
258,Rodolfo Walsh y la Coca Cola,Paco Taibo II,Paco Ignacio Taibo II; Rodolfo Walsh,2014-10-15 11:45:40,3,3_literario_escritora_autor,8.534941,2.5665705,6.762939,-5.010163
259,El método Paco Taibo II,Curso Intensivo en Anfibia,Paco Ignacio Taibo II,2014-10-15 12:04:42,3,3_literario_escritora_autor,7.389246,2.709843,6.791071,-5.5292864
260,El falso embajador,,,2014-10-16 12:26:35,42,42_padre_papá_hijo,9.809165,4.251289,8.121694,5.391299
261,Contrapunto,Muestra fotográfica,,2014-10-16 16:36:58,26,26_fotoperiodismo_retratar_retrato,8.086489,3.4993677,12.846153,-3.3298128
262,"Sebreli, vos andá al arco","Héroes, machos y patriotas",,2014-10-17 11:26:13,2,2_fifa_futbolista_fútbol,9.707259,2.3741977,5.2581186,11.630451
263,"Política, ideales y verdades a medias: la lealtad peronista",17 de octubre,,2014-10-17 15:07:47,0,0_político_política_electoral,10.219397,3.147046,7.834171,5.4902005
264,El exterminio latente,Luciano Arruga,,2014-10-20 11:04:35,25,25_violencia_feminismo_feminista,9.10307,4.340813,8.358329,-3.809056
265,"Ayotzinapa, el nombre del horror",México,Rossana Reguillo,2014-10-21 11:46:23,5,5_pedagógico_enseñanza_escolar,9.308546,4.5652227,6.7785416,2.6240706
266,Epecuén jamás se inundaría,Adelanto,Periodismo narrativo,2014-10-23 10:15:47,20,20_ríos_río_arroyo,8.59992,6.645934,5.1701107,-1.1186599
267,Ébola: ¿A cuánto estamos de la infección mundial?,Brote,,2014-10-24 11:59:45,8,8_epidemia_vacunar_virus,7.5631003,7.8528843,8.4911995,-0.045321126
268,Contar la ciencia,COPUCI en la UNSAM,,2014-10-27 12:05:45,37,37_astrónomo_ciencia_universo,7.6361694,6.926269,9.979178,0.16352509
269,Brasil o el poder repartido,Elecciones 2014,Brasil; Dilma Rousseff; Elecciones; Internacional,2014-10-29 11:29:17,16,16_brasil_brasilero_brasilia,12.124759,4.574805,6.9911947,8.272429
270,"""Habrá que leer como culiaos""",Premio Crónicas Interiores,,2014-10-29 12:12:54,19,19_periodista_periodístico_periódico,7.9353175,3.3211725,13.082582,0.9852791
271,Sumergidos en el voto Buquebus,Uruguay,,2014-10-30 13:14:12,0,0_político_política_electoral,11.4264765,4.5703616,7.376873,4.74555
272,El supremo anfibio,Raúl Zaffaroni,,2014-10-31 13:18:15,23,23_justicia_judicial_juzgado,9.7752285,2.9045548,11.353478,4.1595187
273,"No le dicen Camorra, ahora lo llaman Sistema",La obra mutante de Saviano,,2014-10-31 14:14:20,29,29_ficción_protagonista_personaje,8.996077,3.2829845,10.701263,-2.1343064
274,Morir por la ciencia,,,2014-11-04 11:44:36,37,37_astrónomo_ciencia_universo,7.4191403,7.281128,9.546896,0.038938317
275,"Música clásica: pasado, presente y futuro",Yellow Lounge,,2014-11-04 15:24:48,22,22_música_musical_músico,8.072859,3.0533314,14.585535,-3.5496695
276,Ilegales,Fracaso de la ley de aborto,,2014-11-05 12:24:49,7,7_aborto_abortar_anticonceptivo,4.1236267,3.5587316,10.093999,-6.854015
277,El día de la independencia,Catalunya,,2014-11-07 12:16:31,5,5_pedagógico_enseñanza_escolar,11.341889,5.588487,6.958999,3.426639
278,Los nuevos mitos de los viejos vinagres,La escuela,,2014-11-10 11:49:59,5,5_pedagógico_enseñanza_escolar,6.0648637,5.596678,3.8637602,-3.4159687
279,Un conflicto contemporáneo y ancestral,Adelanto,Internacional; Israel; Palestina,2014-11-11 14:42:04,27,27_israel_netanyahu_israelí,11.210468,8.171972,14.590143,6.3833036
280,DÓLAR BLUE: LA CORRIDA QUE NO FUE,Mercados,,2014-11-12 13:34:02,4,4_déficit_deuda_endeudamiento,9.508431,8.079329,10.736945,5.64976
281,Cuerpos cargados,Comunidad Anfibia,,2014-11-13 10:23:02,29,29_ficción_protagonista_personaje,7.750149,3.1162527,10.1218605,-2.13779
282,Crónicas interiores: los seis finalistas,Concurso,,2014-11-14 10:41:25,15,15_sindicalismo_reforma_político,7.7701507,2.996436,6.7287745,1.0237099
283,"Cuando la policía miente, los medios duermen la siesta",Premio Crónicas Interiores,,2014-11-14 15:18:06,6,6_asesinato_policía_policial,9.188234,4.2998962,7.655648,-1.41029
284,"Doctor, dígame qué enfermedad tengo",Debate médico,,2014-11-17 12:04:35,39,39_morir_muerte_moribundo,7.0120435,7.196873,9.167754,-1.2043724
285,Pobres varones: los 4 mitos de “Borrando a papá”,Familia,,2014-11-19 13:14:27,25,25_violencia_feminismo_feminista,6.085113,3.6879773,8.822035,-4.157747
286,"Internet, la tumba de la utopía posmoderna",Los trabajadores del arte según Boris Groys,,2014-11-20 10:32:48,24,24_arte_artes_art,7.3000593,5.4171786,13.122014,-2.0406792
287,Copiapó: si la luz fuera líquida,Adelanto,,2014-11-21 12:59:35,20,20_ríos_río_arroyo,8.761316,6.5418344,5.0969577,-0.99250144
288,El bicho académico ante los cambios sociales,Comunidad Anfibia,,2014-11-25 11:33:38,31,31_digital_internet_tecnología,8.554868,5.731663,10.274802,1.1222103
289,Cátedra de teatro,Othelo de Shakespeare,,2014-11-26 11:07:36,24,24_arte_artes_art,7.433493,2.368486,12.800325,-2.2064636
290,La cruzada de la leche,Lactancia 2.0,,2014-11-28 09:16:13,29,29_ficción_protagonista_personaje,6.503885,4.733699,8.640234,-2.9260588
291,"Un karateca, una hiena y cuatro mujeres muertas",Cuádruple crimen,,2014-12-02 08:45:07,11,11_asesino_testimonio_testigo,8.956126,4.2809553,8.125196,-2.8604112
292,Borrando a papá: dos lectores responden,Comunidad Anfibia,,2014-12-02 10:13:46,1,1_feminismo_feminista_patriarcado,5.809568,2.8670182,9.178444,-3.9665134
293,Roller Derby: Sentirte poderosa,,,2014-12-02 12:51:45,2,2_fifa_futbolista_fútbol,10.22857,3.4885962,5.931928,11.712469
294,El superyó radical,La UCR hoy,,2014-12-03 13:04:50,0,0_político_política_electoral,11.292731,6.6388173,7.2684894,5.611101
295,Del barrio a la cima del mundo,Papa Francisco,Papa Francisco,2014-12-05 12:53:19,13,13_papal_catolicismo_arzobispo,11.986852,2.5824711,-1.6968466,7.4839807
296,Cuidar a los pibes,Ayotzinapa,Rossana Reguillo,2014-12-05 16:14:09,5,5_pedagógico_enseñanza_escolar,9.350325,3.9457781,4.705461,-2.7859724
297,El derecho a la ciudad,La UNSAM en el barrio,,2014-12-09 13:51:21,41,41_pobreza_inmobiliario_habitante,6.251612,5.975648,6.8498354,0.26653838
298,Tráfico de escarabajos,,,2014-12-10 11:54:11,37,37_astrónomo_ciencia_universo,8.599889,6.882439,6.408516,-0.8185021
299,La construcción de uno mismo,Comunidad Anfibia,,2014-12-10 13:48:31,24,24_arte_artes_art,7.4481726,4.1313167,13.12685,-2.1088316
300,De la sonrisa perfecta al tuit viral,Comunicación política 2015,,2014-12-11 12:26:52,0,0_político_política_electoral,8.009184,4.676911,9.72473,3.571425
301,La era de las bicimáquinas,Beca Crónica en Guatemala,BA,2014-12-12 13:50:32,20,20_ríos_río_arroyo,8.142006,3.9712458,5.7251086,-0.8607941
302,El símbolo es argentino,Papa Francisco,Papa Francisco; Rossana Reguillo,2014-12-12 16:21:21,13,13_papal_catolicismo_arzobispo,12.005263,2.5082781,-1.7292895,7.580186
303,Reality monja,Espiritualidad,,2014-12-16 12:04:00,13,13_papal_catolicismo_arzobispo,11.830781,2.5624952,-1.7674575,7.653902
304,Que se callen las armas,Negociaciones de paz,,2014-12-17 12:28:24,35,35_cubano_cubana_cuba,10.96897,4.2206182,6.7531013,3.3292403
305,“Ya no solo los antropólogos estudiamos las culturas”,Entrevista a Bruno Latour,,2014-12-18 12:42:06,31,31_digital_internet_tecnología,8.333965,5.8675985,10.452761,1.4418757
306,La densa alquimia de las alianzas,A 13 años del estallido social,,2014-12-19 12:32:52,0,0_político_política_electoral,10.505366,6.6523094,7.2753854,5.603903
307,Escuchar la Antártida,Especial interactivo,,2014-12-22 13:48:34,33,33_submarino_marino_naufragio,7.8176336,3.5284314,5.813969,-1.2549596
308,La libertad es un campo minado,La no ficción contemporánea,,2014-12-23 14:19:20,3,3_literario_escritora_autor,7.3938856,2.504324,6.7175374,-5.614725
