Topic,Words,Frequency,Timestamp,Name
40,"política, historiografía, ciudad, carismático, intendente",2,2023-12-28 10:48:00.000,40_manifestación_feminista_multitud_mili...
0,"político, ministro, política, presidencia, libertario",19,2024-05-05 02:24:00.000,0_político_política_electoral_candidato
1,"feminista, feminismo, mujeres, revolución, género",4,2024-05-05 02:24:00.000,1_feminismo_feminista_patriarcado_mascul...
2,"futbolista, fifa, fútbol, deporte, deportes",5,2024-05-05 02:24:00.000,2_fifa_futbolista_fútbol_deporte
3,"literario, autor, novela, poeta, escritor",4,2024-05-05 02:24:00.000,3_literario_escritora_autor_literatura
4,"pobreza, gobierno, libertario, economía, política",9,2024-05-05 02:24:00.000,4_déficit_deuda_endeudamiento_inflación
5,"educativo, escolar, futbolista, educación, escuela",2,2024-05-05 02:24:00.000,5_pedagógico_enseñanza_escolar_educativo
6,"político, política, ministro, gobernador, preso",5,2024-05-05 02:24:00.000,6_asesinato_policía_policial_maldonado
7,"feminismo, maternidad, patriarcado, feminista, patriarcal",2,2024-05-05 02:24:00.000,7_aborto_abortar_anticonceptivo_embarazo
9,"presidencial, político, política, presidente, gobernador",8,2024-05-05 02:24:00.000,9_político_libertario_política_presidenc...
10,"venezuela, presidencial, político, presidenta, líder",3,2024-05-05 02:24:00.000,10_boliviano_bolivia_político_política
11,"pedofilia, sebastián, condenar, prisión, secuestro",4,2024-05-05 02:24:00.000,11_asesino_testimonio_testigo_víctima
12,"futuro, estratégico, agroexportador, agroindustrial, régimen",3,2024-05-05 02:24:00.000,12_economía_económico_futuro_ambiental
14,"mediático, periodístico, periodista, noticia, década",1,2024-05-05 02:24:00.000,14_mediático_periodístico_político_perio...
15,"huelga, movilización, sindical, sindicalismo, obrero",1,2024-05-05 02:24:00.000,15_sindicalismo_reforma_político_polític...
17,"inteligencia, hippie, creatividad, creativo, nerds",3,2024-05-05 02:24:00.000,17_innovación_tecnológico_tecno_tecnolog...
18,"ferrocarril, tren, ferrocarriles, ferroviario, ferroviaria",1,2024-05-05 02:24:00.000,18_chileno_chile_político_dictadura
21,"guerra, soviético, militar, soldado, armadas",1,2024-05-05 02:24:00.000,21_soviética_soviético_vladimir_rusia
22,"músico, discoteca, música, fanático, musical",2,2024-05-05 02:24:00.000,22_música_musical_músico_rapero
23,"prisión, judicial, detención, detenido, justicia",3,2024-05-05 02:24:00.000,23_justicia_judicial_juzgado_condenar
24,"artista, creativo, arte, artístico, art",1,2024-05-05 02:24:00.000,24_arte_artes_art_estética
25,"prejuicio, crueldad, violencia, víctima, debate",3,2024-05-05 02:24:00.000,25_violencia_feminismo_feminista_violent...
28,"político, política, radicalismo, ideología, neoliberal",2,2024-05-05 02:24:00.000,28_futuro_pandemia_crisis_pensamiento
29,"narrativo, ficción, narración, padre, autobiográfico",2,2024-05-05 02:24:00.000,29_ficción_protagonista_personaje_melodr...
30,"antropóloga, posthumanismo, lingüístico, lenguaje, pensamiento",1,2024-05-05 02:24:00.000,30_sociedad_comunitario_proyecto_comunid...
31,"algorítmica, algorítmico, algoritmo, smartphone, personalizar",1,2024-05-05 02:24:00.000,31_digital_internet_tecnología_móvil
35,"cubana, cubano, protesta, cuba, manifestación",1,2024-05-05 02:24:00.000,35_cubano_cubana_cuba_chile
37,"hiperrealidad, realidad, filósofo, teoría, hipótesis",2,2024-05-05 02:24:00.000,37_astrónomo_ciencia_universo_teoría
38,"película, film, protagonista, bailarín, escena",1,2024-05-05 02:24:00.000,38_bailarín_tango_protagonista_ballet
39,"muerte, fallecido, death, morir, muerto",1,2024-05-05 02:24:00.000,39_morir_muerte_moribundo_cadáver
0,"posdemocracia, ideológico, político, política, libertario",9,2024-09-10 18:00:00.000,0_político_política_electoral_candidato
1,"masculinidad, feminista, feminismo, artista, queer",3,2024-09-10 18:00:00.000,1_feminismo_feminista_patriarcado_mascul...
3,"autor, literario, ficción, narrador, escritor",4,2024-09-10 18:00:00.000,3_literario_escritora_autor_literatura
4,"gobierno, político, pobreza, política, inflación",6,2024-09-10 18:00:00.000,4_déficit_deuda_endeudamiento_inflación
5,"alumno, educativo, universitario, universidad, estudiante",5,2024-09-10 18:00:00.000,5_pedagógico_enseñanza_escolar_educativo
6,"militante, asesinato, hombre, grabois, carlos",4,2024-09-10 18:00:00.000,6_asesinato_policía_policial_maldonado
7,"feminista, abortar, aborto, embarazo, embarazado",1,2024-09-10 18:00:00.000,7_aborto_abortar_anticonceptivo_embarazo
9,"político, populista, presidencial, política, presidente",5,2024-09-10 18:00:00.000,9_político_libertario_política_presidenc...
10,"venezuela, venezolano, enemigo, boliviano, oposición",2,2024-09-10 18:00:00.000,10_boliviano_bolivia_político_política
11,"asesino, víctima, masacre, fallecido, muerto",3,2024-09-10 18:00:00.000,11_asesino_testimonio_testigo_víctima
12,"economía, económico, alimentación, alimentario, alimento",5,2024-09-10 18:00:00.000,12_economía_económico_futuro_ambiental
13,"chile, vaticano, francisco, español, vicario",1,2024-09-10 18:00:00.000,13_papal_catolicismo_arzobispo_católica
14,"periodístico, censura, público, desinformación, democracia",2,2024-09-10 18:00:00.000,14_mediático_periodístico_político_perio...
15,"dictadura, reforma, reformar, libertario, desempleo",1,2024-09-10 18:00:00.000,15_sindicalismo_reforma_político_polític...
16,"brasil, brasileño, político, política, bolsonarismo",1,2024-09-10 18:00:00.000,16_brasil_brasilero_brasilia_brasileño
17,"capitalismo, filosófico, desimaginación, futuro, conceptual",1,2024-09-10 18:00:00.000,17_innovación_tecnológico_tecno_tecnolog...
18,"uruguayo, uruguay, chile, consular, montevideo",1,2024-09-10 18:00:00.000,18_chileno_chile_político_dictadura
20,"ríos, río, arroyo, laguna, hidrovía",1,2024-09-10 18:00:00.000,20_ríos_río_arroyo_agua
21,"neoliberalismo, americano, estadounidense, republicano, revolución",1,2024-09-10 18:00:00.000,21_soviética_soviético_vladimir_rusia
22,"músico, banda, música, reggaeton, groove",3,2024-09-10 18:00:00.000,22_música_musical_músico_rapero
24,"arts, cultural, artístico, proyecto, carrera",1,2024-09-10 18:00:00.000,24_arte_artes_art_estética
25,"represivo, molestar, gobierno, literatura, novela",1,2024-09-10 18:00:00.000,25_violencia_feminismo_feminista_violent...
26,"héroe, ícono, figura, heroico, figurar",1,2024-09-10 18:00:00.000,26_fotoperiodismo_retratar_retrato_fotóg...
28,"paciencia, precariedad, intranquilidad, indignación, ociosidad",1,2024-09-10 18:00:00.000,28_futuro_pandemia_crisis_pensamiento
29,"protagonista, famoso, ficción, personaje, película",5,2024-09-10 18:00:00.000,29_ficción_protagonista_personaje_melodr...
30,"sociedad, política, comunitario, político, discusión",3,2024-09-10 18:00:00.000,30_sociedad_comunitario_proyecto_comunid...
32,"incendio, fuego, desastre, evacuar, movilizado",1,2024-09-10 18:00:00.000,32_catástrofe_desastre_tragedia_terremot...
36,"satélite, continente, espacial, gobierno, país",1,2024-09-10 18:00:00.000,36_holocausto_terrorista_siria_europa
38,"protagonista, película, coppola, libertad, film",3,2024-09-10 18:00:00.000,38_bailarín_tango_protagonista_ballet
40,"feminista, fiesta, represión, carnaval, orgullo",3,2024-09-10 18:00:00.000,40_manifestación_feminista_multitud_mili...
41,"dinero, piramidal, consumo, económicos, causa",1,2024-09-10 18:00:00.000,41_pobreza_inmobiliario_habitante_pobre
0,"político, política, democracia, presidencial, ideológico",15,2025-01-17 09:36:00.000,0_político_política_electoral_candidato
1,"heterosexual, libido, sexo, feminismo, feminista",2,2025-01-17 09:36:00.000,1_feminismo_feminista_patriarcado_mascul...
2,"leyenda, famoso, genio, talento, genialidad",1,2025-01-17 09:36:00.000,2_fifa_futbolista_fútbol_deporte
3,"historiografía, historiográfico, mujeres, literatura, libro",1,2025-01-17 09:36:00.000,3_literario_escritora_autor_literatura
4,"gobierno, economía, económico, reforma, política",6,2025-01-17 09:36:00.000,4_déficit_deuda_endeudamiento_inflación
5,"pedagógico, escolar, educativo, colegio, adoctrinamiento",1,2025-01-17 09:36:00.000,5_pedagógico_enseñanza_escolar_educativo
6,"dictadura, militante, insurgentes, guerra, militar",4,2025-01-17 09:36:00.000,6_asesinato_policía_policial_maldonado
9,"político, política, libertario, legislador, democracia",9,2025-01-17 09:36:00.000,9_político_libertario_política_presidenc...
11,"pueblo, dictadura, abuelo, nieto, miseria",1,2025-01-17 09:36:00.000,11_asesino_testimonio_testigo_víctima
12,"inundación, calentamiento, ambiental, climático, lluvia",2,2025-01-17 09:36:00.000,12_economía_económico_futuro_ambiental
13,"catolicismo, papal, católica, católico, arzobispo",9,2025-01-17 09:36:00.000,13_papal_catolicismo_arzobispo_católica
14,"periodístico, periodista, noticia, tv, televisión",2,2025-01-17 09:36:00.000,14_mediático_periodístico_político_perio...
15,"trabajador, laboral, empleo, supervisor, jefe",1,2025-01-17 09:36:00.000,15_sindicalismo_reforma_político_polític...
16,"fascismo, dictadura, brasil, brasileño, brasilia",1,2025-01-17 09:36:00.000,16_brasil_brasilero_brasilia_brasileño
17,"tecnológico, tecnológica, tecnología, tech, gobierno",1,2025-01-17 09:36:00.000,17_innovación_tecnológico_tecno_tecnolog...
20,"hidrovía, provincia, catástrofe, territorio, represa",2,2025-01-17 09:36:00.000,20_ríos_río_arroyo_agua
23,"magistratura, judicial, procurador, juez, justicia",1,2025-01-17 09:36:00.000,23_justicia_judicial_juzgado_condenar
24,"plaza, público, galería, congreso, urbano",1,2025-01-17 09:36:00.000,24_arte_artes_art_estética
25,"punibilidad, punible, violencia, violento, juvenil",2,2025-01-17 09:36:00.000,25_violencia_feminismo_feminista_violent...
29,"eternauta, historieta, prólogo, adaptación, memoria",1,2025-01-17 09:36:00.000,29_ficción_protagonista_personaje_melodr...
30,"proyecto, comunitario, organización, investigación, ámbito",3,2025-01-17 09:36:00.000,30_sociedad_comunitario_proyecto_comunid...
32,"catástrofe, tragedia, noticia, pueblo, muerto",3,2025-01-17 09:36:00.000,32_catástrofe_desastre_tragedia_terremot...
34,"malabarista, mago, magia, circo, malabar",1,2025-01-17 09:36:00.000,34_película_personaje_actor_hombre
36,"siria, beirut, arabia, líbano, guerra",1,2025-01-17 09:36:00.000,36_holocausto_terrorista_siria_europa
41,"clubes, fútbol, club, deportivas, entrenador",1,2025-01-17 09:36:00.000,41_pobreza_inmobiliario_habitante_pobre
0,"político, política, democracia, libertario, oposición",14,2025-05-26 01:12:00.000,0_político_política_electoral_candidato
1,"masculinidad, testosterona, feminista, feminismo, libertario",2,2025-05-26 01:12:00.000,1_feminismo_feminista_patriarcado_mascul...
2,"futbolista, fútbol, brasil, brasileño, gol",1,2025-05-26 01:12:00.000,2_fifa_futbolista_fútbol_deporte
3,"literario, narrativa, literatura, poeta, autor",3,2025-05-26 01:12:00.000,3_literario_escritora_autor_literatura
4,"dolarización, inflación, monetario, macroeconómico, moneda",8,2025-05-26 01:12:00.000,4_déficit_deuda_endeudamiento_inflación
5,"universidad, universitario, democracia, libertad, institución",1,2025-05-26 01:12:00.000,5_pedagógico_enseñanza_escolar_educativo
6,"víctima, matar, muerto, gendarmería, muerte",7,2025-05-26 01:12:00.000,6_asesinato_policía_policial_maldonado
7,"aborto, abortar, maternidad, embarazo, anticonceptivo",5,2025-05-26 01:12:00.000,7_aborto_abortar_anticonceptivo_embarazo
8,"cáncer, paciente, medicina, hospital, salud",1,2025-05-26 01:12:00.000,8_epidemia_vacunar_virus_vacuna
9,"político, política, libertario, mafia, gobernar",7,2025-05-26 01:12:00.000,9_político_libertario_política_presidenc...
10,"colombiano, colombia, enseñar, educación, escuela",1,2025-05-26 01:12:00.000,10_boliviano_bolivia_político_política
11,"testimonio, víctima, condenar, julieta, condena",4,2025-05-26 01:12:00.000,11_asesino_testimonio_testigo_víctima
12,"ambiental, climático, catástrofe, ecológico, carbono",3,2025-05-26 01:12:00.000,12_economía_económico_futuro_ambiental
13,"evangelismo, evangélico, prédica, pastor, catolicismo",1,2025-05-26 01:12:00.000,13_papal_catolicismo_arzobispo_católica
14,"pakapaka, cartoon, animado, propaganda, manga",1,2025-05-26 01:12:00.000,14_mediático_periodístico_político_perio...
17,"inteligencia, chatbot, tecnológico, desarrollar, aprendizaje",2,2025-05-26 01:12:00.000,17_innovación_tecnológico_tecno_tecnolog...
18,"inmigración, migración, migraciones, migrante, migrant",1,2025-05-26 01:12:00.000,18_chileno_chile_político_dictadura
20,"comunitario, comunidad, terreno, selva, pueblo",5,2025-05-26 01:12:00.000,20_ríos_río_arroyo_agua
21,"imperialismo, imperio, globalización, trumpismo, guerra",1,2025-05-26 01:12:00.000,21_soviética_soviético_vladimir_rusia
23,"democracia, antiperonismo, oligarquía, democrático, corrupción",2,2025-05-26 01:12:00.000,23_justicia_judicial_juzgado_condenar
24,"música, audio, acústico, sonido, mp3",2,2025-05-26 01:12:00.000,24_arte_artes_art_estética
25,"hostigamiento, sancionar, censura, castigar, punitivo",1,2025-05-26 01:12:00.000,25_violencia_feminismo_feminista_violent...
27,"netanyahu, israel, irán, israelí, palestina",2,2025-05-26 01:12:00.000,27_israel_netanyahu_israelí_palestina
28,"crisis, político, gobierno, oposición, corrupción",1,2025-05-26 01:12:00.000,28_futuro_pandemia_crisis_pensamiento
29,"narrativo, protagonista, espectador, feminista, película",2,2025-05-26 01:12:00.000,29_ficción_protagonista_personaje_melodr...
30,"comunitario, comunidad, adicción, iniciativa, habitante",2,2025-05-26 01:12:00.000,30_sociedad_comunitario_proyecto_comunid...
32,"nepal, incendio, fuego, documental, protesta",1,2025-05-26 01:12:00.000,32_catástrofe_desastre_tragedia_terremot...
33,"océano, marino, marítimo, viento, fantasía",2,2025-05-26 01:12:00.000,33_submarino_marino_naufragio_océano
38,"leonardo, leyenda, cineasta, película, personaje",2,2025-05-26 01:12:00.000,38_bailarín_tango_protagonista_ballet
40,"jubilado, jubilados, secretario, sindicalista, marcha",1,2025-05-26 01:12:00.000,40_manifestación_feminista_multitud_mili...
41,"torre, comunitario, barrio, vecino, montaña",1,2025-05-26 01:12:00.000,41_pobreza_inmobiliario_habitante_pobre
0,"político, política, electoral, democracia, oposición",6,2025-10-01 16:48:00.000,0_político_política_electoral_candidato
1,"homosexualidad, homosexual, gay, colombiano, activista",1,2025-10-01 16:48:00.000,1_feminismo_feminista_patriarcado_mascul...
3,"autor, escritor, literario, poeta, literatura",4,2025-10-01 16:48:00.000,3_literario_escritora_autor_literatura
4,"brasil, austeridad, pesos, inflación, economía",3,2025-10-01 16:48:00.000,4_déficit_deuda_endeudamiento_inflación
5,"bullying, violencia, pedagógico, escolar, docente",1,2025-10-01 16:48:00.000,5_pedagógico_enseñanza_escolar_educativo
6,"pedro, violencia, víctima, policial, homicidio",7,2025-10-01 16:48:00.000,6_asesinato_policía_policial_maldonado
9,"libertario, político, política, escándalo, afirmar",4,2025-10-01 16:48:00.000,9_político_libertario_política_presidenc...
10,"venezuela, venezolano, boliviano, bolivia, colombia",4,2025-10-01 16:48:00.000,10_boliviano_bolivia_político_política
11,"testimonio, testigo, secuestrar, padre, mario",4,2025-10-01 16:48:00.000,11_asesino_testimonio_testigo_víctima
13,"predicador, papal, pastora, sacerdote, católico",2,2025-10-01 16:48:00.000,13_papal_catolicismo_arzobispo_católica
14,"streaming, mediático, broadcasting, youtubers, youtube",1,2025-10-01 16:48:00.000,14_mediático_periodístico_político_perio...
17,"democracia, futuro, política, capitalismo, opinión",3,2025-10-01 16:48:00.000,17_innovación_tecnológico_tecno_tecnolog...
19,"periodista, narrativa, ficción, narrativo, periodístico",1,2025-10-01 16:48:00.000,19_periodista_periodístico_periódico_nar...
20,"panameño, panamá, conservación, monte, pueblo",5,2025-10-01 16:48:00.000,20_ríos_río_arroyo_agua
21,"soviético, política, político, fascismo, democracia",3,2025-10-01 16:48:00.000,21_soviética_soviético_vladimir_rusia
22,"folklórica, zamba, reggaetón, folklore, cultural",2,2025-10-01 16:48:00.000,22_música_musical_músico_rapero
24,"espiritualidad, rosalía, creativo, estética, arte",1,2025-10-01 16:48:00.000,24_arte_artes_art_estética
25,"violencia, cautelar, justicia, denuncia, matar",2,2025-10-01 16:48:00.000,25_violencia_feminismo_feminista_violent...
27,"sionista, netanyahu, israel, israelí, palestino",2,2025-10-01 16:48:00.000,27_israel_netanyahu_israelí_palestina
29,"ficción, narradora, cuento, autora, protagonista",4,2025-10-01 16:48:00.000,29_ficción_protagonista_personaje_melodr...
30,"patagonia, portuario, mundo, proyecto, país",3,2025-10-01 16:48:00.000,30_sociedad_comunitario_proyecto_comunid...
31,"internet, edad, online, usuario, enfrentar",3,2025-10-01 16:48:00.000,31_digital_internet_tecnología_móvil
34,"personaje, gangster, músico, punk, gangsta",1,2025-10-01 16:48:00.000,34_película_personaje_actor_hombre
40,"lesbianas, bisexuales, feminista, mujeres, travesticidios",1,2025-10-01 16:48:00.000,40_manifestación_feminista_multitud_mili...
0,"autoritario, político, política, democracia, democrático",4,2026-02-07 08:24:00.000,0_político_política_electoral_candidato
1,"bandera, homosexual, gay, peronismo, peronistas",1,2026-02-07 08:24:00.000,1_feminismo_feminista_patriarcado_mascul...
2,"fútbol, futbolista, fifa, deporte, brasil",3,2026-02-07 08:24:00.000,2_fifa_futbolista_fútbol_deporte
3,"literario, autor, escritora, escritor, poeta",6,2026-02-07 08:24:00.000,3_literario_escritora_autor_literatura
4,"sobreendeudamiento, endeudamiento, pobreza, deuda, desigualdad",5,2026-02-07 08:24:00.000,4_déficit_deuda_endeudamiento_inflación
5,"escolar, dictadura, educativo, violencia, escuela",6,2026-02-07 08:24:00.000,5_pedagógico_enseñanza_escolar_educativo
6,"matar, poli, víctima, policial, dictadura",6,2026-02-07 08:24:00.000,6_asesinato_policía_policial_maldonado
7,"abortar, aborto, juicio, embarazo, embarazado",1,2026-02-07 08:24:00.000,7_aborto_abortar_anticonceptivo_embarazo
9,"dictadura, político, libertario, política, democracia",5,2026-02-07 08:24:00.000,9_político_libertario_política_presidenc...
10,"boliviano, bolivia, colombia, colombiano, venezuela",3,2026-02-07 08:24:00.000,10_boliviano_bolivia_político_política
11,"asesinado, matar, muerto, víctima, morir",3,2026-02-07 08:24:00.000,11_asesino_testimonio_testigo_víctima
12,"futuro, ganancia, gobierno, estratégico, petrolero",4,2026-02-07 08:24:00.000,12_economía_económico_futuro_ambiental
13,"papal, vaticano, católico, jesuita, franciscano",1,2026-02-07 08:24:00.000,13_papal_catolicismo_arzobispo_católica
15,"reforma, laboral, trabajadora, trabajo, trabajador",3,2026-02-07 08:24:00.000,15_sindicalismo_reforma_político_polític...
17,"década, siglo, innovación, gobierno, futuro",3,2026-02-07 08:24:00.000,17_innovación_tecnológico_tecno_tecnolog...
19,"periodístico, periodista, reporteros, publicar, público",2,2026-02-07 08:24:00.000,19_periodista_periodístico_periódico_nar...
20,"incendio, fuego, incendiar, forestal, bosque",1,2026-02-07 08:24:00.000,20_ríos_río_arroyo_agua
21,"irán, geopolítico, estratégico, diplomacia, presidente",1,2026-02-07 08:24:00.000,21_soviética_soviético_vladimir_rusia
22,"música, músico, musical, canción, sang",2,2026-02-07 08:24:00.000,22_música_musical_músico_rapero
23,"financiamiento, gobierno, fiscal, financiera, argumento",1,2026-02-07 08:24:00.000,23_justicia_judicial_juzgado_condenar
25,"homofobia, odio, hostigamiento, homicidio, asesinato",1,2026-02-07 08:24:00.000,25_violencia_feminismo_feminista_violent...
27,"netanyahu, levantamiento, guerra, política, movilización",1,2026-02-07 08:24:00.000,27_israel_netanyahu_israelí_palestina
29,"maggie, personaje, película, hermana, novela",1,2026-02-07 08:24:00.000,29_ficción_protagonista_personaje_melodr...
30,"periodista, leer, periodismo, lectura, jornada",3,2026-02-07 08:24:00.000,30_sociedad_comunitario_proyecto_comunid...
32,"subterráneo, río, peronismo, desamparo, muerto",1,2026-02-07 08:24:00.000,32_catástrofe_desastre_tragedia_terremot...
35,"cubano, cuba, venezuela, comunista, raúl",1,2026-02-07 08:24:00.000,35_cubano_cubana_cuba_chile
37,"apolo, lunar, luna, astronauta, misión",1,2026-02-07 08:24:00.000,37_astrónomo_ciencia_universo_teoría
38,"mendoza, olavarría, seguidor, morir, semán",6,2026-02-07 08:24:00.000,38_bailarín_tango_protagonista_ballet
40,"festival, periodista, encuentro, fiesta, comunidad",1,2026-02-07 08:24:00.000,40_manifestación_feminista_multitud_mili...
41,"narrativa, narración, ciudad, urbano, esclavo",2,2026-02-07 08:24:00.000,41_pobreza_inmobiliario_habitante_pobre
